Unique Identifier;Name;Description;Readonly;Reference;Reference Datatype;Enum Value Set;Enum Value Field;Enum Value Set Field
86f39389-81b7-464b-a90d-d19ae8410fa2;PatientBirthDateTime;The date of birth of the Patient;true;PatientBirthDateTime;DateTime
b29dc139-8a2b-473d-820b-0331b7ae0aa3;PatientEthnicityCode;The code representing the ethnicity specified by the Patient;true;PatientEthnicityCode;CodedElement;2.16.840.1.114222.4.11.877;;
cfb8b147-38a5-4272-87c6-f1fa4cb97457;PatientHomePhoneContact;The home telephone number for the Patient;true;PatientHomePhoneContact;Telecom
c904cd8d-6283-46f9-b671-25702214a8b6;PatientID;An identifier that applies to this person as a Patient.;true;PatientID;InstanceIdentifier
019b72b7-483c-4fa5-8137-d5ab65bc76ad;PatientLanguageAbilityCode;A code indicating the Patient's ability with specific language.;true;-;CodedElement;2.16.840.1.113883.1.11.12199;;
e2229d9e-f294-4005-b4c3-86e397b892fb;PatientLanguageCode;A code representing a language used to communicate with the Patient;true;-;CodedElement;2.16.840.1.113883.1.11.11526;;
800fb398-f49c-47da-8187-2d285dd58866;PatientLanguageContainer;A container used to so that associates data associated with a specific language in which a Patient may be able to communicate.;true;-;Container
b230a553-9ca0-43d8-abf0-c5d633a567bf;PatientLanguagePreferenceFlag;Used to indicate (Yes) this is the language to be used in communicating with the Patient;true;PatientLanguagePreferenceFlag;Boolean
6cf44ff0-2cfa-493b-98a6-44f35acd195c;PatientMaritalStatusCode;A code specifying  Patient's current domestic partnership status.;true;PatientMaritalStatusCode;CodedElement;2.16.840.1.113883.1.11.12212;;
a0a2b4f1-2ce7-42f3-a184-2dcf71564aea;PatientRaceCode;A code for a race of the Patient specified by the Patient;true;PatientRaceCode;CodedElement;2.16.840.1.113883.1.11.14914;;
907a4b6c-e002-4046-973b-0395d0415de9;PatientReligousAffiliationCode;The code representing the religous afflication specified by the Patient;true;PatientReligousAffiliationCode;CodedElement;2.16.840.1.113883.1.11.19185;;
21c0890f-4fec-4a68-89fe-0cbbaae6f311;DocumentCustodianOrganizationAddress;Address of the organization associated that is legally responsible for holding and maintaining the EHR document.;true;DocumentCustodianOrganizationAddress;Address
c2248529-5f7c-4c58-833b-46f53e300145;DocumentCustodianOrganizationID;An identifier for the organization that holds and maintains the document.;true;DocumentCustodianOrganizationID;InstanceIdentifier
04a10feb-5ab3-4e83-9bf3-d1c158426d0a;DocumentCustodianOrganizationName;The name of the organization that holds and maintains the  document.;true;DocumentCustodianOrganizationName;String
f763e869-574b-458c-bbfe-fd4542492b86;DocumentCustodianOrganizationPhone;Phone contact for the organization responsible for holding and maintaining the EHR document.;true;DocumentCustodianOrganizationPhone;Telecom
46a9bddc-4152-4fa2-9f5b-36a7a708ad28;DocumentDataEntererPersonName;Name of the person responsible for entering the document information.;true;DocumentDataEntererPersonName;PersonName
6249660d-0b62-43fa-b28f-2098a25fd002;DocumentDataEntererII;A unique identifier for the organization associated with the person that entered the data into the document;true;DocumentDataEntererII;InstanceIdentifier
0ef74fc9-38a0-42e2-a9d6-5265aeccbba3;DocumentDataEntererPhoneContact;The business phone number for the person responsible for entering clinical data into the document.;true;DocumentDataEntererPhoneContact;Telecom
25c51852-c2b0-4e1c-a366-223aee77276a;DocumentAuthenicatorOrganizationAddress;Address of the organization represented by the verifier who authenticates the accuracy of an act.;true;DocumentAuthenicatorOrganizationAddress;Address
5f4bc15c-b4d3-43f5-8d9e-e08f38d39442;DocumentAuthenticatordPersonName;A verifier who legally authenticates the accuracy of an act. An example would be a staff physician who sees a patient and dictates a note, then later signs it. Their signature constitutes a legal authentication.;true;DocumentAuthenticatedPersonName;PersonName
72703640-802e-4954-9392-5bcad1117768;DocumentAuthenticatorPhoneContact;Phone contact for the person responsible for authenticating clinical document.;true;DocumentAuthenticatorPhoneContact;Telecom
57fde332-3dff-4eda-b8d8-ff915b6f2ba2;DocumentAuthenticatorSignatureCode;A  code used to indicate the person that is responsible for authenticating data in an EHR document.;true;DocumentAuthenticatedSignatureCode;CodedElement;2.16.840.1.113883.5.89;;
af383f6a-8ca2-41ac-8e3a-9e97ebf5a058;DocumentAuthenticatorDateTime;This is the date and time at which data in an EHR document is authenticated.;true;DocumentAuthenticatedDateTime;DateTime
02e377ba-42e1-4c92-9988-af7f144ff1e5;DocumentAuthenticatorPersonID;A unique ID for the person responsible for authentication of the clinical document.;true;DocumentAuthenticatorPersonID;InstanceIdentifier
200d6cb5-0d6d-4d35-84aa-d9010b68a6a6;DocumentAuthorCode;A code used to identify type of health care practitioner that authored the document.;true;DocumentAuthorCode;CodedElement;2.16.840.1.114222.4.11.1066;;
db98a4bb-4fc0-43cd-b3f2-c860653ea76e;DocumentTypeCode;Code for the type of the instant document, e.g., Care Plan, Continuity of Care Document, etc.;true;DocumentTypeCode;CodedElement;;;
2a08de16-fc84-444d-a91c-d4b229fa502e;DocumentConfidentialityCode;A code used to indicate the level of confidentiality associated with information in an EHR document.;true;DocumentConfidentialityCode;CodedElement;2.16.840.1.113883.1.11.16926;;
ae5d7703-0152-4531-b99d-86652602f5f2;DocumentEncounterStartDateTime;Start and end time for the encounter the document header refers to.;true;DocumentEncounterStartDateTime;DateTime
a3fbbac5-0a09-4aa2-8f87-f7bc7c573abf;DocumentEncounterID;A unique identifier for the patient visit during which the document was created.;true;-DocumentEncounterID;InstanceIdentifier
17cb9e1f-97d6-4ba9-b43f-b6d906392531;DocumentID;A unique identifier for the entire document.;true;DocumentID;InstanceIdentifier
45e52bc8-17b3-46da-9c3f-bcd7148fe501;DocumentInformantII;Identifier for the organization associated with a personm  that provides information recorded in the document.;true;DocumentInformantII;InstanceIdentifier
ee993d50-0c64-437c-bb8d-c57cb7c67a82;DocumentRelatedInformantPersonName;This is the name of a person aside from the performer or patient that provides information to generate an EHR document or message.;true;DocumentRelatedInformantPersonName;PersonName
8f30da3a-b3b1-4842-9207-8dd372aa9c3f;DocumentLanguageCode;Code for the written language used to generate the document (e.g., English, Italian, Hindi, etc.).;true;DocumentLanguageCode;CodedElement;;;
bac5a0e9-27c0-428a-953a-df50ef81be64;DocumentRealmCode;Code for the geographic reagion standard (US or other) was used to generate the EHR document or message.;true;DocumentRealmCode;CodedElement;;;
ede8df42-388e-4074-b3b5-0c8ea44c9822;DocumentSetID;This is a unique identifier assigned by an administrative body to identify the first version of an original EHR document, and included in later versions to indicate their relationship.;true;DocumentSetID;InstanceIdentifier
02d57129-9f7a-432f-b520-34452bec6e4b;DocumentDateTime;Date and time at which the first version of the document or message is created.;true;DocumentDateTime;DateTime
2017f144-f571-4f90-b1ec-7c966548b984;DocumentProgressionCode;Code for the relationship between different EHR documents (e.g., replacement, addendum).;true;DocumentTypeCode;CodedElement;;;
3e1aa1cc-1758-4b7c-9471-e51132045e1d;EncounterContainer;Contains information for interactions between a healthcare provider and a patient such as a face to face or otherwise billable visit, for any form of diagnostic treatment and/or therapeutic event.;true;EncounterActivityContainer;Container
00b1f01b-476d-4ed2-b451-b1c1001bead8;EncounterTypeCode;A code indicating the type of service provided in the encounter;true;EncounterTypeCode;CodedElement;2.16.840.1.113883.4.642.1.137;;
df89f551-11e0-43b2-9d40-7d0ee3878fcb;EncounterNegIndicatorFlag;True indicates no diagnoses found at a certain encounter;true;EncounterNegIndicatorFlag;Boolean
bbe35902-0d82-41ee-990f-ae70a4718712;EncounterDiagnosisID;A unique identifier for this diagnosis;true;EncounterDiagnosisID;InstanceIdentifier
f252c835-4722-41fb-b1de-c4f5cc340f96;EncounterDiagnosisAgeNumber;The age at which a diagnosis was made for a patient;true;EncounterDiagnosisAgeNumber;Integer
f8d01e4c-2314-4cc1-bd5c-ee42efc1e440;EncounterDiagnosisObservationContainer;Container for a discrete observation about a patient's relevant problems or diagnoses at the close of a visit or that need to be followed after the visit.;true;EncounterDiagnosisObservationContainer;Container
fa242e30-2449-4285-bf9e-2616d70dd74c;EncounterDiagnosisStatusCode;A code for the status of the diagnosis (active, in remission, etc).;true;EncounterDiagnosisStatusCode;CodedElement;2.16.840.1.113883.11.20.9.19;;
81001a20-ef5e-4ac4-a11f-c1ce9f0b4a4b;EncounterDiagnosisNotes;Text notes on the diagnosis generated in a particular encounter not captured in other fields;true;EncounterDiagnosisNotes;String
d587b0dd-26fe-4f52-bdd2-804bc0c1a564;EncounterDiagnosisValueCode;A code for the actual diagnosis given for the patient in a particular encounter.;true;EncounterDiagnosisValueCode;CodedElement;;;
a4d930f5-6e49-4da5-ac9d-5bda2d49f770;EncounterID;An identifier for the parricular encounter described in other fields.;true;EncounterID;InstanceIdentifier
dc3a1856-7e01-4693-823c-8b2f7252381c;EncounterReasonValueCode;Code for the type of problem instigating the encounter;true;EncounterIndicationCode;CodedElement;;;
0ee2df62-6740-482f-aff1-fee38670ce8f;EncounterReasonContainer;This contains entries related to why an encounter occurred;true;EncounterReasonContainer;Container
a0737a4c-00ae-4a34-b8ab-3b7cefdf5465;EncounterIndicationValueCode;A code to indicate the specific problem/diagnosis instigating the encounter;true;EncounterIndicationValueCode;CodedElement;2.16.840.1.113883.3.88.12.3221.7.4;;
b24eeb00-cbf0-488a-8ef2-d468523534df;EncounterServiceLocationTelecom;The phone number for the service location of a particular encounter leading to the clinical report;true;EncounterServiceLocationTelecom;Telecom
88204788-db91-4342-8023-8d40cd713a6e;EncounterServiceLocationContainer;Contains informtation on the service location of a particular encounter leading to the clinical report;true;EncounterServiceLocationContainer;Container
83e9af33-e6ba-408b-a9a6-9f3317e87bfe;EncounterDischargeDispositionCode;Code for the patient's disposition (e.g. home, inpatient) at discharge in a particular encounter';true;EncounterDischargeDispositionCode;CodedElement;;;
27989bb3-2926-4782-95f4-d99f56e18085;EncounterSectionNotes;Text related to the particular encounter  not captured in other fields;true;EncounterSectionNotes;String
4b0bf86b-4512-44a4-9473-2c473a106d9f;FamilyHistoryOnsetAgeUnitMeasure;Unit measure of the age of the patient at which the family history condition began;true;FamilyHistoryOnsetAgeUnitMeasure;PhysicalQuantity
55c6a966-2c55-467f-9a8a-76ab62e78f02;FamilyHistoryObservationID;The identifier for a particular observation of family history.;true;FamilyHistoryID;InstanceIdentifier
9d82c959-fe3f-4c1a-a50a-03856c4b306f;FamilyHistoryOrganizerRelatedPartyAdministrativeGenderCode;A code for the gender of a family member that is part of family history information;true;FamilyHistoryObservationRelatedPartyAdministrativeGenderCode;CodedElement;2.16.840.1.113883.4.642.1.1;;
7aae0ee8-a0a8-4a89-89be-fe47d37ccef9;FamilyHistoryOrganizerRelatedPartyBirthDate;The birth date of a family member that is part of family history information.;true;FamilyHistoryOrganizerRelatedPartyBirthDate;DateTime
dce9f617-fc0d-48d9-9f52-dd9e8140b0e3;FamilyHistoryOrganizerRelatedPartyTypeCode;A code for the type of relation to a family member that is part of family history information;true;FamilyHistoryOrganizerRelatedPartyTypeCode;CodedElement;2.16.840.1.113883.1.11.19563;;
c176c614-c8ba-48b5-8b8e-08a74b12f730;FamilyHistoryOrganizerRelatedPartyDeceasedFlag;True indicates that a family member is deceased;true;FamilyHistoryOrganizerRelatedPartyDeceasedFlag;Boolean
1694da9f-ab89-43a3-b6e9-14386e4bb3b9;FamilyHistoryDateTime;The date and time that the provider took family history from the informant;true;FamilyHistoryDateTime;DateTime
775c3085-4183-4618-ac0d-9e9cb8521660;FamilyHistoryValueCode;Code for condition found by in a patient's family history;true;FamilyHistoryValueCode;CodedElement;;;
7e48ac01-1752-48d5-99ce-867c8594d01a;FamilyHistorySectionContainer;This contains information on family history;true;FamilyHistorySectionContainer;Container
ba3b6032-f091-49c3-8e30-afc09d257502;FamilyHistorySectionNotes;Text related to family history not captured in other fields;true;FamilyHistorySectionNotes;String
aaf0fc79-b1d8-4c4a-99d6-a5fd56be994c;CognitiveStatusOrganizerContainer;This contains information on cognitive status;true;CognitiveStatusOrganizerContainer;Container
57084762-d3f6-477c-8440-76676c995e73;CognitiveStatusOrganizerID;Instance Identifier for a particular set of tests performed to determine cognitive status;true;CognitiveStatusOrganizerID;InstanceIdentifier
e8fde44a-be02-417c-b2ff-caf3139fd41b;CognitiveStatusNegIndicatorFlag;True indicates no cognitive problem in the value coded in the same entry;true;CognitiveStatusNegIndicatorFlag;Boolean
0a9229a4-8d9b-423b-b98d-05974304bc29;CognitiveStatusObservationContainer;This contains information on cognitive Status;true;CognitiveStatusObservationContainer;Container
094e879c-cefd-48b5-bca6-5608d4a83d9e;CognitiveStatusObservationSectionNotes;Text related to a cognitive Status not captured in other fields;true;CognitiveStatusObservationSectionNotes;String
f49516a2-1e16-4b08-b713-0c8062dc5671;CognitiveStatusObservationAuthorSpecialtyCode;Code for the speciality the provider that made the cognitive status observation practices;true;CognitiveStatusObservationAuthorFunctionCode;CodedElement;;;
6d50ded1-ca0d-472e-9bbb-cb0e00cdfbfa;CognitiveStatusObservationAuthorName;Name of the provider that created a cognitive status;true;CognitiveStatusObservationAuthorName;PersonName
82bf3953-1cd8-4f2a-b5ff-ee487ccfedfe;CognitiveStatusObservationDateTime;Date and time the finding on cognitive status was recorded;true;CognitiveStatusObservationDateTime;DateTime
a4ff5817-d5ae-4cfc-a256-4787c3aeb0ce;CognitiveStatusObservationID;Instance identifier for a particular finding realted to cognitive status.;true;CognitiveStatusObservationID;InstanceIdentifier
76ec4438-63e6-407c-b974-66c5c576a161;CognitiveStatusAssessmentInterpretationCode;Code(s) specifying a rough qualitative interpretation of the assessment, such as "normal", "abnormal", "below normal", "change up", "resistant", "susceptible", etc.;true;CognitiveStatusAssessmentInterpretationCode;CodedElement;;;
6c817bd4-b48e-4dbc-8576-085977dac34c;CognitiveStatusObservationMethodCode;C that provides additional detail about the means or technique used to ascertain the observation. Examples: Blood pressure measurement method: arterial puncture vs. sphygmomanometer (Riva-Rocci), sitting vs. supine position, etc.;true;CognitiveStatusObservationMethodCode;CodedElement;;;
2c3fa2ea-7e20-4c43-8f92-c9873a7ad5e6;CognitiveStatusObservationTargetSiteCode;Observed body part;true;CognitiveStatusObservationTargetSiteCode;CodedElement;;;
c65b2314-4171-4e58-9a32-6c2bb9b3d879;FunctionalStatusObservationID;A unique identifer for particular functional status observation;true;FunctionalStatusObservationID;InstanceIdentifier
18380f9e-f5d8-4855-ba6f-0a255f69eb6d;FunctionalStatusObservationMethodCode;How the information for the functional status problem was obtained;true;FunctionalStatusObservationMethodCode;CodedElement;;;
4db1369c-dfc2-48a6-84b1-21543dd98c2c;FunctionalStatusObservationNotes;Text information related to functional status not captured in other fields;true;FunctionalStatusObservationNotes;String
3a39e4e1-29a9-488d-92fb-59bd0815b850;FunctionalStatusObservationValueCode;Code for the actual functional status;true;FunctionalStatusObservationValueCode;CodedElement;;;
70544a04-0889-46f6-ad2f-87f3c49cd365;FunctionalStatusResultOrganizerContainer;This is a container to group related functional status observations into categories (e.g., mobility, self-care).;true;FunctionalStatusResultOrganizerContainer;Container
1f107244-2f1f-4c57-905d-2a3312129659;FunctionalStatusResultOrganizerID;A unique identifier for this group of functional status information;true;FunctionalStatusResultOrganizerID;InstanceIdentifier
d6bf581f-2606-4a13-b804-d5685e9382f7;FunctionalStatusObservationContainer;I don't see this in the CDA;true;FunctionalStatusResultObservationContainer;Container
3a3d6067-7c90-4702-8d8a-feeb4a4b35a8;FunctionalStatusObservationAuthorSpecialityCode;Code for the specialty that the provider that made the functional status observation practices.;true;FunctionalStatusResultObservationAuthorFunctionCode;CodedElement;;;
c3e6ef3b-5504-44a3-95ac-394c06d04549;FunctionalStatusObservationAuthorName;The name of the person providing the results of a diganostic test of functional status to the patient;true;FunctionalStatusResultObservationAuthorName;PersonName
2e8d153a-27cf-4497-865c-339e79560649;FunctionalStatusObservationAuthorDateTime;Date and time the person created the entry on a group of functional status observations;true;FunctionalStatusObservationAuthorDateTime;DateTime
0f7574b9-ac84-42fe-8b59-6ed9baab0ea6;FunctionalStatusResultObservationID;A unique identifier for the results of a diagnostic test performed to gain functional status information;true;FunctionalStatusResultObservationID;InstanceIdentifier
45e59a06-8891-42b5-a8f8-a5844f26e519;FunctionalStatusResultOrganizerTypeCode;Code indicating the category that groups the contained functional status evaluation observations (e.g., mobility, self-care, communication).;true;FunctionalStatusResultOrganizerTypeCode;CodedElement;;;
685b6eb8-604d-4be0-972e-b2fa3e94cd99;FunctionalStatusResultsObservationCode;A code fot the type of procedure, imaging,  or test used to find functional status infrormation.;true;FunctionalStatusResultsObservationCode;CodedElement;;;
771d3b22-65e8-4751-8e29-192e1c06466a;FunctionalStatusResultsObservationInterpretationCode;One or more codes specifying a rough qualitative interpretation of the procdure, image, or test, such as "normal", "abnormal", "below normal", "change up", "resistant", "susceptible", etc.;true;FunctionalStatusResultsObservationInterpretationCode;CodedElement;;;
88496743-0a96-4f91-9287-c1b76275123a;FunctionalStatusResultsObservationMethodCode;How the procedure, test, or image for the functional status information was obtained;true;FunctionalStatusResultsObservationMethodCode;CodedElement;;;
5ac8ed31-4165-40a6-b5cf-03747ba0ea80;FunctionalStatusResultsObservationTargetSiteCode;The body part the test was administered to to obtain functional status information;true;FunctionalStatusResultsObservationTargetSiteCode;CodedElement;;;
71415e1f-33a7-46d5-bdb7-e8303cfb4442;FunctionalStatusResultsObservationValueCode;A code for the information obtained from the procedure, test, or image;true;FunctionalStatusResultsObservationValueCoded;CodedElement;;;
fd766bc7-febf-42ea-be92-2261b10a0e05;FunctionalStatusSectionContainer;This contains entries on functional status;true;FunctionalStatusSectionContainer;Container
b3092720-8497-45d5-bd31-8f09a04a1581;FunctionalStatusSectionNotes;Text notes regarding anything related to functional status;true;FunctionalStatusSectionNotes;String
95eaf16d-f5c2-453b-a3a3-006253fddd29;GuardianName;This is the name of a patient's legal guardian;true;GuardianName;PersonName
49e13ec4-7e7b-4644-b4c1-296503240b62;GuardianRelationshipCode;Code used to describe the relationship between a patient and the patient's legal guardian, e.g., birth parent, adopted parent, grandparent).;true;GuardianRelationshipCode;CodedElement;2.16.840.1.113883.1.11.19563;;
7af1b775-e58c-4067-b971-3c743533b308;ImmunizationAdministeredContainer;This includes information about immunizations, including immunization refusals.;true;ImmunizationAdministeredContainer;Container
f8adcada-f905-4a80-bec8-ae7d53378a3a;ImmunizationAdministeredStartDateTime;This is the date and time the immunization was administered or refused.;true;ImmunizationAdministeredStartDateTime;DateTime
05682b48-bebd-4f36-b03f-117ffca5d799;ImmunizationAdministeredDoseUnitMeasure;This is the the strength, concentration, or number of doses to be administered for a patient's immunization expressed as a number and a unit of measure, e.g., 25 mL or 2 tablets.;true;ImmunizationAdministeredDoseUnitMeasure;PhysicalQuantity
56d934e7-e99a-48ae-b642-c6f1e69ada43;ImmunizationAdministeredManufacturerName;This is the the manufacturer of the substance or product given as an immunization as ordered or supplied. The distributor may be named if the manufacturer is not known.;true;ImmunizationAdministeredManufacturerName;String
d6c181df-ddf8-446d-8699-841de280d5ee;ImmunizationAdministeredNotes;This is a text description of notes regarding a patient's immunization.;true;ImmunizationAdministeredNotes;String
8c02401f-cd06-41c7-944b-298c0127f188;ImmunizationAdministeredID;Unique identifier for the particular instance an immunization is given to a patient.;true;ImmunizationAdministeredID;InstanceIdentifier
008bb3da-b5b5-4344-bdb0-e36a0a76269b;ImmunizationAdministeredMedicationLotNumber;Manufacturer's production lot number for the administered product.;true;ImmunizationAdministeredMedicationLotNumber;String
cb4b6c1b-f7af-48a2-a3ce-1b092681074d;ImmunizationAdministeredPatientEducationCode;A  code that indicates which educational materials were given to a patient in coordination with an immunization or refusal of immunization.;true;ImmunizationAdministeredPatientEducationCode;CodedElement;;;
7eaec129-3f3c-4f0f-99b1-a03eede633fe;ImmunizationAdministeredPatientInstructionsNotes;This is a text description of instructions (or the instructions themselves) given to a patient in coordination with an immunization or refusal of immunization.;true;ImmunizationAdministeredPatientInstructionsNotes;String
94a243da-c63f-4e5a-9a76-318368c3ab5f;ImmunizationAdministeredPerformerEntityAddress;The address for the organization employing the individual that performed the immunization;true;ImmunizationAdministeredPerformerEntityAddress;Address
61df4ba8-e709-4a8b-bba4-8524eb501fc4;ImmunizationAdministeredPerformerEntityID;The identifier for the organization employing the individual that performed the immunization;true;ImmunizationAdministeredPerformerEntityID;InstanceIdentifier
8f25e6d0-7817-4131-9b78-85c5653e2862;ImmunizationAdministeredOrganizationPhoneContact;A business phone contact for the organizaiton represented by the person that performed an immunization.;true;ImmunizationAdministeredEntityBusinessTelephoneContact;Telecom
248db248-8547-4efc-b533-0f71158a8039;ImmunizationAdministeredPerformerName;The name of the provider performing the immunization;true;ImmunizationAdministeredPerformerName;PersonName
86572f90-2655-4354-b6d4-123b4180db67;ImmunizationAdministeredPerformerOrganizationTelecom;Contact information for the organization associated with the person performing an immunization.;true;ImmunizationAdministeredPerformerOrganizationTelecom;Telecom
3aa3f589-ed3c-47f3-97cc-d97775399103;ImmunizationAdministeredMedicationCode;The code for the immunization drug administered;true;ImmunizationAdministeredMedicationCode;CodedElement;2.16.840.1.113762.1.4.1010.6;;
5f3f7f86-618a-45d3-a87e-5bec8984ba5e;ImmunizationRefusedReasonCode;This is a preset computer code describing the reason for refusing the immunization when an immunization is refused.;true;ImmunizationRefusedReasonCode;CodedElement;;;
095148b4-9810-4c0c-bca9-d4c5c748fa47;ImmunizationAdministeredRouteCode;A  code used to describe the delivery method of an immunization given to a patient, e.g., orally, intravenously, etc.;true;ImmunizationAdministeredRouteCode;CodedElement;;;
7c3e5413-220e-4bea-b672-a98ad8c931a8;ImmunizationSectionContainer;This includes information on immunizations.;true;ImmunizationSectionContainer;Container
bb48c680-15be-41b1-b5da-081fc57c626f;DocumentInformantOrganizationAddress;Business address for the organization associated with a provider that is a source of information in the clinical document..;true;DocumentInformantOrganizationAddress;Address
455e4b2f-a6b5-4445-a9e2-d2387452ffa2;DocumentInformationRecipientOrganizationName;This is the name of the organization to which a copy of a document is to be sent.;true;DocumentInformationRecipientOrganizationName;String
0575a012-a7a7-40b7-8ad4-4cd0df5e5649;DocumentLegalAuthenticatorPersonAddress;This is the address of the person responsible for providing legal authentication of the EHR document or message.;true;DocumentLegalAuthenticatorPersonAddress;Address
2435a653-8647-417a-bbcf-73890594a267;DocumentLegalAuthenticatorPhoneContact;Phone contact information for the person responsible for legally authenticating a health care document.;true;DocumentLegalAuthenticatorPhoneContact;Telecom
833db84c-fe20-4132-98aa-d26548e35b6f;DocumentLegalAuthenticatorSignatureCode;A preset computer code used to indicate the person that is responsible for legally authenticating an EHR document.;true;DocumentLegalAuthenticatorSignatureCode;CodedElement;;;
e7a341a5-4b08-465f-bf22-b4735e59c702;DocumentLegalAuthenticationDateTime;This is the date and time at which the EHR document or message is legally authenticated.;true;DocumentLegalAuthenticationDateTime;DateTime
7c16bb80-4d41-4592-994f-b373a6b56b7d;MedicationAdministrationRateUnitMeasure;Identifies the speed with which the medication was introduced into the patient. Typically the rate for an infusion e.g. 200ml in 2 hours. May also expressed as a rate per unit of time such as 100ml per hour;true;MedicationAdministrationRateUnitMeasure;PhysicalQuantity
8fe79500-d0bf-43f3-a6b3-246b75656043;MedicationAdministrationRouteCode;Code specifying the route or physiological path of medication that was administered into or onto the patient. E.g. topical;true;MedicationAdministrationRouteCode;CodedElement;2.16.840.1.113883.3.88.12.3221.8.7;;
117ffc37-696b-4d72-8aaa-0d04e7f3eba1;MedicationAdministrationTargetSiteCode;The  code of the anatomic site where the medication first entered the body. E.g. left arm.;true;MedicationAdministrationTargetSiteCode;CodedElement;2.16.840.1.113883.3.88.12.3221.8.9;;
0d00c8b8-b802-4d2e-b42f-8b681db9df5c;MedicationAdministrationDrugFormCode;This is the physical form of the product as presented to the individual.;true;MedicationAdministrationDrugFormCode;CodedElement;2.16.840.1.113883.3.88.12.3221.8.11;;
c288c2b4-e001-495d-9cd9-011dcb4c2da5;MedicationAdministrationID;a unique identifier to identity the instance a particular medication is given to a patient.;true;MedicationAdministrationID;InstanceIdentifier
271b979b-7064-46cd-b0ad-3d43224499fb;MedicationAdministrationDrugValueCode;Code for the medication administered.;true;MedicationAdministrationDrugValueCode;CodedElement;2.16.840.1.113883.3.88.12.80.17;;
